Дата,Регион,Население,Активных объявлений о продаже,"Активных объявлений, вторичка","Активных объявлений, новостройки","Средняя стоимость м², вторичка","Средняя стоимость м², новостройки","Средний срок экспозиции, вторичка"
2022-07-01,Республика Карелия,461463,3298.0,1354.0,549.0,82162.16216216216,88430.78790379994,37.71138775267997
2022-07-01,Мурманская Область,664906,3106.0,2840.0,,70329.67032967033,,51.10693114924957
2022-07-01,Республика Тыва,148358,3103.0,1431.0,91.0,116959.06432748538,132911.28153338248,44.78992897839822
2022-07-01,Республика Алтай,62861,3076.0,580.0,70.0,110810.81081081081,,95.45870654951004
2022-07-01,Кабардино-Балкарская Республика,453139,3007.0,2083.0,139.0,62500.125,,41.45279979756945
2022-07-01,Республика Дагестан,1183905,2929.0,2161.0,14.0,80645.16129032258,69710.71330199848,45.97064830784968
2022-07-01,Чеченская Республика,457184,2215.0,1384.0,,66892.01932894986,,19.827153618423143
2022-07-01,Камчатский Край,241979,1865.0,1071.0,,118750.0,,52.01528301601764
2022-07-01,Республика Калмыкия,127616,1559.0,791.0,76.0,65180.51715726135,60464.10901937813,41.536655136015476
2022-07-01,Карачаево-Черкесская Республика,184986,996.0,572.0,,85964.91228070176,,19.766082036297163
2022-07-01,Еврейская Автономная область,84798,837.0,360.0,,61380.847501093696,,84.15970282786668
2022-07-01,Магаданская Область,101790,554.0,471.0,,98245.61403508772,,68.94040379524603
2022-07-01,Республика Ингушетия,158019,524.0,192.0,,43333.333333333336,,118.56347589462962
2022-07-01,Чукотский Автономный округ,22718,86.0,79.0,,65644.71380256015,,39.5973452094541
2022-07-01,Ненецкий Автономный округ,21296,61.0,34.0,,90909.09090909091,,22.71549442425463
2022-08-01,Краснодарский Край,2617631,218288.0,80340.0,44455.0,127725.85669781931,125515.6862745098,48.80464438863546
2022-08-01,Московская Область,4689685,157888.0,53572.0,28484.0,152036.905326379,176994.95470563098,55.75725265859698
